RaceID,Year,Single / Multi Winner,Name,Winner,Gender,Race,LGBTQ,Incumbent,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote,CVR Available
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,FORTUNATE ''NATE'' PAYNE,N,M,African American,N,OpenSeat,,2,150,150,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,JAMES KEYS,N,M,African American,N,OpenSeat,,11,960,960,966,974,980,995,1002,1043,1102,1148,1218,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,GEORGE VAZHAPPALLY,N,M,API,N,OpenSeat,,6,242,242,261,270,277,284,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,DEAN CLARK,N,M,White,N,OpenSeat,,8,602,602,612,623,629,662,697,713,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,GEORGE DAVIS,N,M,White,N,OpenSeat,,3,158,158,160,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,H. BROWN,N,M,White,N,OpenSeat,,5,182,182,187,198,205,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,MATT DRAKE,N,M,White,N,OpenSeat,,12,947,947,955,962,986,996,1031,1077,1133,1200,1222,1247,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,GLENDON ''ANNA CONDA'' HYDE,N,M,White,Y,OpenSeat,,10,692,693,709,723,740,748,757,779,804,839,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,JIM MEKO,N,M,White,Y,OpenSeat,,7,407,407,420,424,436,447,498,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict6_tab1,2010,Single winner,JANE KIM,Y,F,API,N,OpenSeat,14,,6621,6623,6635,6646,6674,6697,6720,6800,6908,7039,7201,7506,7767,8865,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict8_tab1,2010,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict8_tab1,2010,Single winner,REBECCA PROZAN,N,F,White,Y,OpenSeat,,3,5872,5873,6218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict8_tab1,2010,Single winner,BILL HEMENGER,N,M,White,N,OpenSeat,,2,1802,1802,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict8_tab1,2010,Single winner,RAFAEL MANDELMAN,N,M,Hispanic or Latinx,Y,OpenSeat,,4,12433,12434,12649,14687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_BoardofSupervisorsDistrict8_tab1,2010,Single winner,SCOTT WIENER,Y,M,White,Y,OpenSeat,4,,14813,14815,15419,18239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanFrancisco_11022010_PublicDefender,2010,Single winner,Jeff Adachi,Y,M,API,N,Incumbent,1,N/A,199502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
SanLeandro_11022010_CountyCouncilDistrict1_tab1,2010,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_CountyCouncilDistrict1_tab1,2010,Single winner,CAROL LIBBRECHT,N,F,White,N,Challenger,,1,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_CountyCouncilDistrict1_tab1,2010,Single winner,"DAVID L. ANDERSON, SR.",N,M,African American,N,Challenger,,1,6742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_CountyCouncilDistrict1_tab1,2010,Single winner,MICHAEL J. GREGORY,Y,M,White,N,Incumbent,1,,13030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_CountyCouncilDistrict3_tab1,2010,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_CountyCouncilDistrict3_tab1,2010,Single winner,DIANA M. SOUZA,Y,F,White,N,Incumbent,1,,17183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_CountyCouncilDistrict5_tab1,2010,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_CountyCouncilDistrict5_tab1,2010,Single winner,CORINA N. LOPEZ,N,F,Hispanic or Latinx,N,OpenSeat,,1,9291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_CountyCouncilDistrict5_tab1,2010,Single winner,PAULINE RUSSO CUTTER,Y,F,White,N,OpenSeat,1,,10784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_Mayor_tab1,2010,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,2,64,64,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_Mayor_tab1,2010,Single winner,JOYCE RUTLEDGE STAROSCIAK,N,F,White,N,Challenger,,5,5206,5206,5208,5259,5518,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_Mayor_tab1,2010,Single winner,SARA M. MESTAS,N,F,White,N,Challenger,,4,925,925,926,1035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_Mayor_tab1,2010,Single winner,JOHN R. PALAU,N,M,White,N,Challenger,,3,390,394,396,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_Mayor_tab1,2010,Single winner,LOU FILIPOVICH,N,M,White,N,Challenger,,1,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_Mayor_tab1,2010,Single winner,ANTHONY B. ''TONY'' SANTOS,N,M,White,N,Incumbent,,6,7982,7982,7987,8050,8288,10045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
SanLeandro_11022010_Mayor_tab1,2010,Single winner,STEPHEN H. CASSIDY,Y,M,White,N,Challenger,6,,7908,7910,7913,7997,8300,10277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Aspen_05052009_Mayor,2009,Single winner,Marilyn Marks,N,F,White,N,Challenger,,,877,878,924,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Aspen_05052009_Mayor,2009,Single winner,Andrew Kole,N,M,White,N,Challenger,,2,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Aspen_05052009_Mayor,2009,Single winner,"Little John ""LJ"" Erspamer",N,M,White,N,Challenger,,3,421,426,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Aspen_05052009_Mayor,2009,Single winner,Mick Ireland,Y,M,White,N,Incumbent,4,,1090,1091,1118,1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Burlington_03032009_Mayor_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,2,36,37,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Burlington_03032009_Mayor_tab1,2009,Single winner,Andy Montroll,N,M,White,N,Challenger,,4,2063,2067,2080,2554,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Burlington_03032009_Mayor_tab1,2009,Single winner,Dan Smith,N,M,White,N,Challenger,,3,1306,1315,1317,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Burlington_03032009_Mayor_tab1,2009,Single winner,James Simpson,N,M,White,N,Challenger,,1,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Burlington_03032009_Mayor_tab1,2009,Single winner,Kurt Wright,N,M,White,N,Challenger,,5,2951,2955,2960,3294,4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Burlington_03032009_Mayor_tab1,2009,Single winner,Bob Kiss,Y,M,White,N,Incumbent,5,,2585,2599,2605,2981,4313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Adkins, Lawrence J.",N,,,,,,8,103,105,109,111,112,112,125,130,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Flanagan, Mark F.",N,,,,,,9,112,115,118,123,124,124,129,133,143,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Glick, Silvia P.",N,,,,,,11,256,263,274,274,275,277,283,294,300,327,337,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Leavitt, Neal W.",N,,,,,,10,136,139,140,142,142,143,144,146,149,156,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Marquardt, Charles J.",N,,,,,,13,385,388,389,392,393,394,395,400,407,413,423,452,472,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Moree, Gregg J.",N,,,,,,5,47,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Podgers, Kathy",N,,,,,,7,78,78,79,80,81,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Stohlman, Jr., Thomas J.",N,,,,,,12,378,389,393,394,395,398,403,409,411,417,431,446,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Sullivan, Edward J.",N,,,,,,19,885,886,894,954,954,958,960,962,964,971,977,984,1011,1072,1110,1112,1160,1190,1232,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"vanBeuzekom, Minka Y.",N,,,,,,14,682,705,717,720,720,722,727,732,742,751,759,810,856,892,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Ward, Larry W.",N,,,,,,16,736,758,781,789,789,791,801,805,818,824,832,852,883,909,1001,1006,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Williamson, James M.",N,,,,,,6,90,90,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,writeIns,N,,N/A,,,,4,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Cheung, Leland",Y,,,,,20,,756,767,775,780,783,785,792,800,815,830,848,885,928,1001,1188,1197,1296,1306,1321,1503,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Davis, Henrietta",Y,,,,,1,,1858,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Decker, Marjorie C.",Y,,,,,20,,1285,1304,1321,1331,1332,1333,1334,1336,1340,1341,1345,1368,1381,1395,1439,1442,1513,1532,1542,1618,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Kelley, Craig A.",Y,,,,,15,,1250,1284,1293,1304,1307,1312,1318,1325,1334,1340,1353,1397,1447,1505,1646,1596,1596,1596,1596,1596,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Maher, David P.",Y,,,,,18,,1286,1304,1320,1353,1354,1355,1356,1363,1364,1371,1383,1396,1433,1472,1515,1524,1665,1690,1596,1596,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Reeves, Kenneth E.",Y,,,,,17,,1166,1183,1268,1294,1298,1302,1310,1320,1350,1363,1372,1398,1412,1434,1486,1489,1711,1596,1596,1596,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Seidel, Sam",Y,,,,,20,,900,923,945,954,954,956,962,968,971,976,995,1027,1122,1157,1302,1321,1528,1559,1586,1735,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Simmons, E. Denise",Y,,,,,2,,1785,1841,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,,,,,,,,,,,,,,,,Y
Cambridge_11032009_CityCouncil_tab1,2009,Multi winner,"Toomey, Jr., Timothy J.",Y,,,,,3,,1748,1757,1775,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,,,,,,,,,,,,,,,,Y
Hendersonville_10062009_Mayor,2009,Single winner,Jo Padgett,N,F,White,N,OpenSeat,,1,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Hendersonville_10062009_Mayor,2009,Single winner,Timm Kurtz,N,M,White,N,OpenSeat,,1,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Hendersonville_10062009_Mayor,2009,Single winner,Barbara Volk,Y,F,White,N,OpenSeat,1,,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,Carol Becker,Y,F,White,Y,Incumbent,1,,16727,10696,10696,10696,10696,10696,10696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,R. Michael Martens,N,M,White,N/A,Challenger,,4,2778,3121,3124,3273,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,David Wheeler,Y,M,White,Y,Challenger,7,,6107,7240,7245,7490,8107.623,8833.554,9816.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,DeWayne Townsend,N,,,,Challenger,,5,2323,3232,3236,3365,3674.227,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,Phil Willkie,N,,,,Challenger,,6,2950,3527,3533,3733,4098.536,4639.481,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,James Elliot Swartwood,N,,,,,,3,975,1161,1164,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,writeIns,N,,N/A,,,,2,226,243,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,John Charles Wilson,N,M,Unknown,N,OpenSeat,,1,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Al Flowers,N,M,African American,N,Challenger,,1,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,James R. Everett,N,M,African American,N,Challenger,,1,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Bill McGaughey,N,M,White,N,Challenger,,1,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Bob Carney Jr.,N,M,White,N,Challenger,,1,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Christopher Clark,N,M,White,N,Challenger,,1,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Dick Franson,N,M,White,N,Challenger,,1,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Joey Lombard,N,M,White,N,Challenger,,1,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Papa John Kolstad,N,M,White,N,Challenger,,1,4953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Tom Fiske,N,M,White,N,Challenger,,1,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,R.T. Rybak,Y,M,White,N,Incumbent,1,,33234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,Annie Young,Y,F,White,N/A,Incumbent,8,,6941,6948,7062,7490,7741,8371,8398.786,10407.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,Nancy Bernard,N,F,African American,N/A,Challenger,,3,2024,2028,2125,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,David Wahstedt,N,M,White,N,Challenger,,4,2807,2809,2888,2991,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,Mary Merrill Anderson,N,M,White,Y,Challenger,,7,5394,5397,5470,5913,6096,6810,6835.646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,Bob Fine,Y,M,White,N,Incumbent,6,,8089,8094,8193,8363,8708,9329,9164,9164,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,John Erwin,Y,M,,,Incumbent,8,,6376,6380,6514,6635,6841,7733,7748.529,9501.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,John Butler,N,,,,,,2,1114,1114,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,Tom Nordyke,N,,,,,,5,3716,3718,3787,3885,4118,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_MinneapolisParkRecBoard_tab1,2009,Multi winner,writeIns,N,,N/A,,,,1,194,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict1_tab1,2009,Single winner,John Malone,N,M,Unknown,N,OpenSeat,,1,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict1_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict1_tab1,2009,Single winner,Bernie Kunza,N,M,White,N,OpenSeat,,1,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict1_tab1,2009,Single winner,Liz Wielinski,Y,F,White,N,OpenSeat,1,,4335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict2_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict2_tab1,2009,Single winner,Michael Guest,N,M,White,N,Challenger,,1,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict2_tab1,2009,Single winner,Jon Olson,Y,M,White,N,Incumbent,1,,2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict3_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict3_tab1,2009,Single winner,Mike Wendorf,N,M,White,N,Challenger,,1,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict3_tab1,2009,Single winner,Scott Vreeland,Y,M,White,N,Incumbent,1,,3430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict4_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict4_tab1,2009,Single winner,Anita Tabb,Y,F,White,N,OpenSeat,1,,5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict5_tab1,2009,Single winner,Dan W. Peterson,N,M,Unknown,N,Challenger,,3,369,369,391,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict5_tab1,2009,Single winner,McClain Looney,N,M,Unknown,N,Challenger,,2,151,151,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict5_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,Challenger,,1,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict5_tab1,2009,Single winner,Jason Stone,N,M,White,N,Challenger,,5,2788,2790,2814,2882,3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict5_tab1,2009,Single winner,Steve Barland,N,M,White,N,Challenger,,4,1541,1541,1556,1622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict5_tab1,2009,Single winner,Carol Kummer,Y,F,White,N,Incumbent,5,,2964,2965,2994,3083,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict6_tab1,2009,Single winner,Geneva Hanvik,N,F,Unknown,N,OpenSeat,,2,277,277,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict6_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict6_tab1,2009,Single winner,Meg Forney,N,F,White,N,OpenSeat,,4,3040,3040,3121,3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict6_tab1,2009,Single winner,Steven Jecha,N,M,White,N,OpenSeat,,3,978,979,1015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_PRBoardDistrict6_tab1,2009,Single winner,Brad Bourn,Y,M,White,N,OpenSeat,4,,4023,4025,4069,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Ward10CityCouncil_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Ward10CityCouncil_tab1,2009,Single winner,Kim Vlaisavljevich,N,F,White,N,OpenSeat,,1,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Ward10CityCouncil_tab1,2009,Single winner,Dan Alvin,N,M,White,N,OpenSeat,,1,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Ward10CityCouncil_tab1,2009,Single winner,Matthew Dowgwillo,N,M,White,N,OpenSeat,,1,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Ward10CityCouncil_tab1,2009,Single winner,Meg Tuthill,Y,F,White,N,OpenSeat,1,,2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Ward11CityCouncil_tab1,2009,Single winner,David A. Alvarado,N,M,Unknown,N,OpenSeat,,1,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Ward11CityCouncil_tab1,2009,Single winner,writeIns,N,N/A,N/A,N/A,OpenSeat,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Ward11CityCouncil_tab1,2009,Single winner,Gregg A Iverson,N,M,White,N,OpenSeat,,1,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
